#yymmdd    hhmmss   name          ra        dec       fwhm a/b  theta  sky   nstar ccdtemp tempam  encra     
2014-02-01 21:47:59 20140201_0187.fits(obstype=survey 220.283394 79.946228 3.24 1.05 -34.94 58.437 572 237.385 -31.900 -119.937127
2014-02-01 21:48:05 20140201_0188.fits(obstype=survey 220.283394 79.946228 3.34 1.08 -14.97 57.9873 555 237.385 -31.900 -119.937127
2014-02-01 21:48:12 20140201_0189.fits(obstype=survey 220.283394 79.946228 3.19 1.02 -14.88 57.5185 551 237.385 -31.900 -119.937127
2014-02-01 21:52:00 20140201_0190.fits(obstype=survey 212.451271 79.946325 3.25 1.05 -34.91 54.367 538 237.735 -31.800 -111.145871
2014-02-01 21:52:06 20140201_0191.fits(obstype=survey 212.451271 79.946325 3.10 1.02 -4.97 54.2375 547 237.735 -31.800 -111.145871
2014-02-01 21:52:13 20140201_0192.fits(obstype=survey 212.451271 79.946325 3.13 1.02 -4.93 54.0172 540 237.735 -31.800 -111.145871
2014-02-01 21:56:02 20140201_0193.fits(obstype=survey 204.614490 79.947001 3.20 1.08 -44.96 50.4373 591 237.308 -31.900 -102.351501
2014-02-01 21:56:08 20140201_0194.fits(obstype=survey 204.614490 79.947001 2.98 1.02 -4.80 50.846 558 237.308 -31.900 -102.351501
2014-02-01 21:56:15 20140201_0195.fits(obstype=survey 204.614490 79.947001 3.13 1.02 -14.91 50.9898 483 237.308 -31.900 -102.351501
2014-02-01 22:00:03 20140201_0196.fits(obstype=survey 196.771763 79.948253 3.44 1.02 -14.94 49.3502 544 237.366 -31.900 -93.557218
2014-02-01 22:00:09 20140201_0197.fits(obstype=survey 196.771763 79.948253 3.35 1.02 -5.00 49.6832 569 237.366 -31.900 -93.557218
2014-02-01 22:00:16 20140201_0198.fits(obstype=survey 196.771763 79.948253 3.24 1.02 -4.71 50.774 550 237.366 -31.900 -93.557218
2014-02-01 22:04:05 20140201_0199.fits(obstype=survey 188.923610 79.949866 3.30 1.05 -14.90 48.4468 581 237.812 -32.000 -84.757548
2014-02-01 22:04:11 20140201_0200.fits(obstype=survey 188.923610 79.949866 3.23 1.02 -24.94 48.5023 574 237.812 -32.000 -84.757548
2014-02-01 22:04:18 20140201_0201.fits(obstype=survey 188.923610 79.949866 3.13 1.05 -14.98 47.8628 574 237.812 -32.000 -84.757548
2014-02-01 22:08:07 20140201_0202.fits(obstype=survey 181.068580 79.952100 3.19 1.02 5.04 48.7212 596 237.153 -32.100 -75.954969
2014-02-01 22:08:13 20140201_0203.fits(obstype=survey 181.068580 79.952100 3.04 1.05 -14.77 48.6993 589 237.153 -32.100 -75.954969
2014-02-01 22:08:20 20140201_0204.fits(obstype=survey 181.068580 79.952100 3.07 1.05 -14.94 49.8115 537 237.153 -32.100 -75.954969
2014-02-01 22:12:08 20140201_0205.fits(obstype=survey 173.208186 79.954719 3.05 1.02 -14.87 43.4857 549 237.017 -32.100 -67.144046
2014-02-01 22:12:14 20140201_0206.fits(obstype=survey 173.208186 79.954719 3.21 1.02 -14.99 43.3542 498 237.017 -32.100 -67.144046
2014-02-01 22:12:21 20140201_0207.fits(obstype=survey 173.208186 79.954719 3.18 1.02 -4.76 43.2767 492 237.017 -32.100 -67.144046
2014-02-01 22:16:12 20140201_0208.fits(obstype=survey 165.342998 79.957678 3.22 1.05 -24.95 42.8403 614 237.036 -32.200 -58.318827
2014-02-01 22:16:18 20140201_0209.fits(obstype=survey 165.342998 79.957678 3.26 1.05 -25.00 42.5753 663 237.036 -32.200 -58.318827
2014-02-01 22:16:25 20140201_0210.fits(obstype=survey 165.342998 79.957678 3.09 1.05 -14.84 41.583 652 237.036 -32.200 -58.318827
2014-02-01 22:20:15 20140201_0211.fits(obstype=survey 157.470045 79.960978 3.26 1.05 -44.95 40.4693 649 236.862 -32.300 -49.487781
2014-02-01 22:20:21 20140201_0212.fits(obstype=survey 157.470045 79.960978 3.20 1.08 -24.83 40.6397 644 236.862 -32.300 -49.487781
2014-02-01 22:20:28 20140201_0213.fits(obstype=survey 157.470045 79.960978 3.26 1.08 -24.98 40.56 622 236.862 -32.300 -49.487781
2014-02-01 22:24:17 20140201_0214.fits(obstype=survey 149.592889 79.964448 3.35 1.08 -24.93 40.496 575 236.706 -32.300 -40.653107
2014-02-01 22:24:23 20140201_0215.fits(obstype=survey 149.592889 79.964448 3.28 1.08 -24.91 40.9282 583 236.706 -32.300 -40.653107
2014-02-01 22:24:30 20140201_0216.fits(obstype=survey 149.592889 79.964448 3.27 1.08 -24.80 40.915 570 236.706 -32.300 -40.653107
2014-02-01 22:28:19 20140201_0217.fits(obstype=survey 141.711643 79.967953 3.41 1.02 -25.00 42.006 585 236.784 -32.300 -31.811203
2014-02-01 22:28:25 20140201_0218.fits(obstype=survey 141.711643 79.967953 3.47 1.08 -24.41 40.7365 581 236.784 -32.300 -31.811203
2014-02-01 22:28:32 20140201_0219.fits(obstype=survey 141.711643 79.967953 3.39 1.02 -24.95 40.075 553 236.784 -32.300 -31.811203
2014-02-01 22:32:22 20140201_0220.fits(obstype=survey 133.827269 79.971562 3.42 1.05 -24.67 41.195 665 236.726 -32.300 -22.961230
2014-02-01 22:32:28 20140201_0221.fits(obstype=survey 133.827269 79.971562 3.33 1.08 -24.97 42.0297 661 236.726 -32.300 -22.961230
2014-02-01 22:32:35 20140201_0222.fits(obstype=survey 133.827269 79.971562 3.21 1.05 -14.99 41.4522 684 236.726 -32.300 -22.961230
2014-02-01 22:36:26 20140201_0223.fits(obstype=survey 125.941216 79.975169 3.05 1.02 -34.77 40.6292 631 236.435 -32.400 -14.090902
2014-02-01 22:36:32 20140201_0224.fits(obstype=survey 125.941216 79.975169 3.07 1.08 -24.93 40.7363 612 236.435 -32.400 -14.090902
2014-02-01 22:36:39 20140201_0225.fits(obstype=survey 125.941216 79.975169 3.39 1.08 -24.83 40.9183 616 236.435 -32.400 -14.090902
2014-02-01 22:40:37 20140201_0226.fits(obstype=survey 118.053719 79.978609 3.22 1.08 -34.98 41.4117 666 236.357 -32.400 -5.188023
2014-02-01 22:40:43 20140201_0227.fits(obstype=survey 118.053719 79.978609 3.18 1.08 -24.99 41.6777 716 236.357 -32.400 -5.188023
2014-02-01 22:40:50 20140201_0228.fits(obstype=survey 118.053719 79.978609 3.11 1.08 -24.94 41.3405 803 236.357 -32.400 -5.188023
2014-02-01 22:44:41 20140201_0229.fits(obstype=survey 110.161227 79.981854 3.04 1.08 -24.96 45.1858 874 236.143 -32.400 3.698739
2014-02-01 22:44:47 20140201_0230.fits(obstype=survey 110.161227 79.981854 3.18 1.08 -24.99 45.2602 847 236.143 -32.400 3.698739
2014-02-01 22:44:54 20140201_0231.fits(obstype=survey 110.161227 79.981854 3.12 1.08 -24.83 45.3858 790 236.143 -32.400 3.698739
2014-02-01 22:48:47 20140201_0232.fits(obstype=survey 102.271924 79.984878 3.12 1.05 -14.88 53.7963 701 236.376 -32.500 12.597937
2014-02-01 22:48:54 20140201_0233.fits(obstype=survey 102.271924 79.984878 3.08 1.08 -24.87 53.8863 708 236.376 -32.500 12.597937
2014-02-01 22:49:01 20140201_0234.fits(obstype=survey 102.271924 79.984878 3.05 1.08 -24.89 54.459 706 236.376 -32.500 12.597937
2014-02-01 22:53:01 20140201_0235.fits(obstype=survey 94.383430 79.987601 3.13 1.14 -24.96 62.0813 784 235.988 -32.500 21.538773
2014-02-01 22:53:08 20140201_0236.fits(obstype=survey 94.383430 79.987601 3.21 1.14 -24.78 61.7953 824 235.988 -32.500 21.538773
2014-02-01 22:53:14 20140201_0237.fits(obstype=survey 94.383430 79.987601 3.12 1.08 -14.57 62.4715 817 235.988 -32.500 21.538773
2014-02-01 22:57:03 20140201_0238.fits(obstype=survey 86.493695 79.989909 2.99 1.08 -24.49 68.2742 943 236.007 -32.500 30.437692
2014-02-01 22:57:09 20140201_0239.fits(obstype=survey 86.493695 79.989909 3.02 1.14 -24.90 68.5247 929 236.007 -32.500 30.437692
2014-02-01 22:57:16 20140201_0240.fits(obstype=survey 86.493695 79.989909 3.04 1.05 -24.85 68.6718 927 236.007 -32.500 30.437692
2014-02-01 23:01:05 20140201_0241.fits(obstype=survey 78.609204 79.991728 3.04 1.08 -34.91 79.5128 901 235.910 -32.500 39.340709
2014-02-01 23:01:11 20140201_0242.fits(obstype=survey 78.609204 79.991728 2.97 1.08 -33.13 80.2892 870 235.910 -32.500 39.340709
2014-02-01 23:01:18 20140201_0243.fits(obstype=survey 78.609204 79.991728 3.06 1.08 -24.96 80.6487 782 235.910 -32.500 39.340709
2014-02-01 23:05:08 20140201_0244.fits(obstype=survey 70.728339 79.993144 2.97 1.08 -34.98 90.0842 761 235.852 -32.600 48.252229
2014-02-01 23:05:14 20140201_0245.fits(obstype=survey 70.728339 79.993144 3.02 1.08 -34.52 89.8398 737 235.852 -32.600 48.252229
2014-02-01 23:05:21 20140201_0246.fits(obstype=survey 70.728339 79.993144 3.16 1.08 -34.73 90.9572 736 235.852 -32.600 48.252229
2014-02-01 23:09:10 20140201_0247.fits(obstype=survey 62.851431 79.994053 3.21 1.05 -34.10 98.7982 713 235.736 -32.600 57.163836
2014-02-01 23:09:17 20140201_0248.fits(obstype=survey 62.851431 79.994053 3.38 1.05 -34.93 99.0998 707 235.736 -32.600 57.163836
2014-02-01 23:09:24 20140201_0249.fits(obstype=survey 62.851431 79.994053 3.08 1.05 -34.71 99.3732 702 235.736 -32.600 57.163836
2014-02-01 23:14:52 20140201_0250.fits(obstype=survey 322.027376 79.970214 3.72 1.08 -54.84 82.9035 540 235.639 -32.600 160.088772
2014-02-01 23:14:58 20140201_0251.fits(obstype=survey 322.027376 79.970214 3.69 1.05 -54.81 82.8683 570 235.639 -32.600 160.088772
2014-02-01 23:15:05 20140201_0252.fits(obstype=survey 322.027376 79.970214 3.90 1.05 -44.66 82.2027 537 235.639 -32.600 160.088772
2014-02-01 23:18:55 20140201_0253.fits(obstype=survey 314.212154 79.966630 3.77 1.05 -54.95 81.2213 463 235.561 -32.600 168.963584
2014-02-01 23:19:02 20140201_0254.fits(obstype=survey 314.212154 79.966630 3.75 1.05 -64.90 82.0832 425 235.561 -32.600 168.963584
2014-02-01 23:19:09 20140201_0255.fits(obstype=survey 314.212154 79.966630 3.97 1.05 -64.33 83.2562 384 235.561 -32.600 168.963584
2014-02-01 23:22:34 20140201_0256.fits(obstype=survey 313.289091 77.132835 4.03 1.05 -53.68 101.666 252 235.600 -32.600 170.734006
2014-02-01 23:22:40 20140201_0257.fits(obstype=survey 313.289091 77.132835 3.86 1.05 -4.46 100.519 280 235.600 -32.600 170.734006
2014-02-01 23:22:47 20140201_0258.fits(obstype=survey 313.289091 77.132835 3.94 1.05 -64.91 102.458 283 235.600 -32.600 170.734006
2014-02-01 23:32:21 20140201_0259.fits(obstype=survey 301.062381 77.127295 3.79 1.05 -53.90 121.992 427 235.464 -32.600 -174.542983
2014-02-01 23:32:27 20140201_0260.fits(obstype=survey 301.062381 77.127295 3.94 1.08 -52.91 121.995 410 235.464 -32.600 -174.542983
2014-02-01 23:32:34 20140201_0261.fits(obstype=survey 301.062381 77.127295 4.13 1.05 -54.20 122.042 414 235.464 -32.600 -174.542983
2014-02-01 23:36:53 20140201_0262.fits(obstype=survey 267.988908 74.284487 4.04 1.08 -44.97 70.6502 400 235.677 -32.600 -140.349709
2014-02-01 23:37:00 20140201_0263.fits(obstype=survey 267.988908 74.284487 4.27 1.05 -44.81 70.6012 364 235.677 -32.600 -140.349709
2014-02-01 23:37:06 20140201_0264.fits(obstype=survey 267.988908 74.284487 4.32 1.11 -54.84 70.6063 404 235.677 -32.600 -140.349709
2014-02-01 23:40:51 20140201_0265.fits(obstype=survey 262.951709 74.283535 4.04 1.08 -54.97 63.5707 448 235.425 -32.600 -134.319646
2014-02-01 23:40:57 20140201_0266.fits(obstype=survey 262.951709 74.283535 3.69 1.05 -34.68 63.4253 493 235.425 -32.600 -134.319646
2014-02-01 23:41:04 20140201_0267.fits(obstype=survey 262.951709 74.283535 3.78 1.02 -24.85 62.7328 569 235.425 -32.600 -134.319646
2014-02-01 23:44:50 20140201_0268.fits(obstype=survey 257.914009 74.282725 3.78 1.05 -54.79 56.4082 586 235.969 -32.700 -128.288186
2014-02-01 23:44:56 20140201_0269.fits(obstype=survey 257.914009 74.282725 3.73 1.08 -34.99 55.7585 594 235.969 -32.700 -128.288186
2014-02-01 23:45:03 20140201_0270.fits(obstype=survey 257.914009 74.282725 3.85 1.08 -34.89 54.9023 593 235.969 -32.700 -128.288186
2014-02-01 23:48:48 20140201_0271.fits(obstype=survey 252.873797 74.282212 3.69 1.08 -44.97 51.535 655 235.580 -32.700 -122.263010
2014-02-01 23:48:54 20140201_0272.fits(obstype=survey 252.873797 74.282212 3.65 1.08 -24.65 51.4857 658 235.580 -32.700 -122.263010
2014-02-01 23:49:01 20140201_0273.fits(obstype=survey 252.873797 74.282212 3.46 1.05 -14.69 51.7492 705 235.580 -32.700 -122.263010
2014-02-01 23:52:45 20140201_0274.fits(obstype=survey 247.834126 74.281799 3.73 1.08 -44.87 47.746 673 235.483 -32.900 -116.238332
2014-02-01 23:52:51 20140201_0275.fits(obstype=survey 247.834126 74.281799 3.54 1.08 -24.96 47.624 631 235.483 -32.900 -116.238332
2014-02-01 23:52:58 20140201_0276.fits(obstype=survey 247.834126 74.281799 3.48 1.08 -14.98 47.8023 611 235.483 -32.900 -116.238332
2014-02-01 23:56:42 20140201_0277.fits(obstype=survey 242.792035 74.281810 3.60 1.08 -44.85 46.8858 614 235.580 -32.900 -110.212156
2014-02-01 23:56:49 20140201_0278.fits(obstype=survey 242.792035 74.281810 3.53 1.05 -24.79 47.0867 577 235.580 -32.900 -110.212156
2014-02-01 23:56:56 20140201_0279.fits(obstype=survey 242.792035 74.281810 3.35 1.05 -14.67 46.1522 585 235.580 -32.900 -110.212156
2014-02-02 00:00:40 20140201_0280.fits(obstype=survey 237.748694 74.282186 3.61 1.05 -34.95 43.4988 572 235.464 -32.700 -104.189788
2014-02-02 00:00:46 20140201_0281.fits(obstype=survey 237.748694 74.282186 3.37 1.05 -4.97 43.7355 590 235.464 -32.700 -104.189788
2014-02-02 00:00:53 20140201_0282.fits(obstype=survey 237.748694 74.282186 3.36 1.05 -4.89 43.5225 603 235.464 -32.700 -104.189788
2014-02-02 00:04:39 20140201_0283.fits(obstype=survey 232.703394 74.282422 3.18 1.02 -64.98 42.5333 531 235.561 -32.800 -98.164285
2014-02-02 00:04:45 20140201_0284.fits(obstype=survey 232.703394 74.282422 3.08 1.05 -15.00 42.0312 545 235.561 -32.800 -98.164285
2014-02-02 00:04:52 20140201_0285.fits(obstype=survey 232.703394 74.282422 3.15 1.05 -4.54 41.747 558 235.561 -32.800 -98.164285
2014-02-02 00:08:37 20140201_0286.fits(obstype=survey 227.656855 74.283079 3.45 1.05 -74.96 40.4083 604 235.736 -33.000 -92.139353
2014-02-02 00:08:45 20140201_0287.fits(obstype=survey 227.656855 74.283079 3.18 1.02 -14.99 40.4242 615 235.736 -33.000 -92.139353
2014-02-02 00:08:54 20140201_0288.fits(obstype=survey 227.656855 74.283079 3.23 1.02 -4.32 40.1653 621 235.736 -33.000 -92.139353
2014-02-02 00:12:37 20140201_0289.fits(obstype=survey 222.607752 74.283999 3.17 1.05 -74.95 40.0578 538 235.347 -33.100 -86.120892
2014-02-02 00:12:49 20140201_0290.fits(obstype=survey 222.607752 74.283999 3.13 1.02 -4.87 40.2185 492 235.347 -33.100 -86.120892
2014-02-02 00:13:02 20140201_0291.fits(obstype=survey 222.607752 74.283999 3.32 1.02 -44.98 40.3993 473 235.347 -33.100 -86.120892
2014-02-02 00:16:29 20140201_0292.fits(obstype=survey 217.557938 74.285059 3.35 1.02 5.07 38.6838 453 235.406 -33.000 -80.100813
2014-02-02 00:16:36 20140201_0293.fits(obstype=survey 217.557938 74.285059 3.20 1.02 -4.95 38.7623 492 235.406 -33.000 -80.100813
2014-02-02 00:16:43 20140201_0294.fits(obstype=survey 217.557938 74.285059 3.04 1.02 -4.90 38.97 475 235.406 -33.000 -80.100813
2014-02-02 00:20:25 20140201_0295.fits(obstype=survey 212.505368 74.286349 3.37 1.02 -84.85 42.6742 422 236.007 -33.100 -74.082097
2014-02-02 00:20:31 20140201_0296.fits(obstype=survey 212.505368 74.286349 3.18 1.02 -14.61 42.7502 422 236.007 -33.100 -74.082097
2014-02-02 00:20:38 20140201_0297.fits(obstype=survey 212.505368 74.286349 3.18 1.02 -14.78 42.7815 422 236.007 -33.100 -74.082097
2014-02-02 00:24:22 20140201_0298.fits(obstype=survey 207.452163 74.287784 3.63 1.05 -64.91 37.3367 380 235.347 -33.200 -68.055794
2014-02-02 00:24:29 20140201_0299.fits(obstype=survey 207.452163 74.287784 3.49 1.02 -24.40 37.494 372 235.347 -33.200 -68.055794
2014-02-02 00:24:36 20140201_0300.fits(obstype=survey 207.452163 74.287784 3.33 1.02 -4.35 37.2385 394 235.347 -33.200 -68.055794
2014-02-02 00:28:19 20140201_0301.fits(obstype=survey 202.395587 74.289462 3.35 1.02 5.01 36.4335 409 235.580 -33.200 -62.034227
2014-02-02 00:28:25 20140201_0302.fits(obstype=survey 202.395587 74.289462 3.29 1.02 -24.95 36.1632 419 235.580 -33.200 -62.034227
2014-02-02 00:28:32 20140201_0303.fits(obstype=survey 202.395587 74.289462 3.31 1.02 -24.97 36.2997 400 235.580 -33.200 -62.034227
2014-02-02 00:32:17 20140201_0304.fits(obstype=survey 197.338490 74.291255 3.52 1.02 -74.96 35.6552 367 235.250 -33.200 -56.006849
2014-02-02 00:32:23 20140201_0305.fits(obstype=survey 197.338490 74.291255 3.34 1.02 -14.84 35.8375 383 235.250 -33.200 -56.006849
2014-02-02 00:32:30 20140201_0306.fits(obstype=survey 197.338490 74.291255 3.44 1.05 -24.80 35.8857 377 235.250 -33.200 -56.006849
2014-02-02 00:36:13 20140201_0307.fits(obstype=survey 192.279366 74.293181 3.53 1.05 -44.96 35.4217 437 235.095 -33.200 -49.981276
2014-02-02 00:36:20 20140201_0308.fits(obstype=survey 192.279366 74.293181 3.22 1.05 -14.99 35.4228 483 235.095 -33.200 -49.981276
2014-02-02 00:36:27 20140201_0309.fits(obstype=survey 192.279366 74.293181 3.37 1.02 -34.99 35.2065 499 235.095 -33.200 -49.981276
2014-02-02 00:40:11 20140201_0310.fits(obstype=survey 187.218516 74.295201 3.52 1.02 -35.00 34.4307 442 235.386 -33.300 -43.954130
2014-02-02 00:40:17 20140201_0311.fits(obstype=survey 187.218516 74.295201 3.44 1.08 -24.59 34.3255 473 235.386 -33.300 -43.954130
2014-02-02 00:40:24 20140201_0312.fits(obstype=survey 187.218516 74.295201 3.35 1.02 -34.72 34.2943 471 235.386 -33.300 -43.954130
2014-02-02 00:44:08 20140201_0313.fits(obstype=survey 182.155550 74.297334 3.52 1.02 -44.96 34.3242 541 235.250 -33.300 -37.924697
2014-02-02 00:44:14 20140201_0314.fits(obstype=survey 182.155550 74.297334 3.44 1.08 -34.97 34.0985 555 235.250 -33.300 -37.924697
2014-02-02 00:44:21 20140201_0315.fits(obstype=survey 182.155550 74.297334 3.18 1.08 -24.83 34.1382 577 235.250 -33.300 -37.924697
2014-02-02 00:48:05 20140201_0316.fits(obstype=survey 177.092034 74.299536 3.55 1.05 -44.91 33.8962 556 234.959 -33.300 -31.895621
2014-02-02 00:48:12 20140201_0317.fits(obstype=survey 177.092034 74.299536 3.42 1.05 -34.91 33.5823 544 234.959 -33.300 -31.895621
2014-02-02 00:48:18 20140201_0318.fits(obstype=survey 177.092034 74.299536 3.34 1.05 -34.43 34.1367 536 234.959 -33.300 -31.895621
2014-02-02 00:52:02 20140201_0319.fits(obstype=survey 172.027595 74.301713 3.40 1.05 -74.99 34.141 529 235.172 -33.300 -25.866365
2014-02-02 00:52:08 20140201_0320.fits(obstype=survey 172.027595 74.301713 3.22 1.05 -34.99 34.2728 534 235.172 -33.300 -25.866365
2014-02-02 00:52:15 20140201_0321.fits(obstype=survey 172.027595 74.301713 3.23 1.08 -45.00 34.3628 539 235.172 -33.300 -25.866365
2014-02-02 00:55:59 20140201_0322.fits(obstype=survey 166.960789 74.303939 3.34 1.02 -44.83 34.6855 546 234.803 -33.300 -19.832516
2014-02-02 00:56:05 20140201_0323.fits(obstype=survey 166.960789 74.303939 3.18 1.05 -34.86 34.6107 562 234.803 -33.300 -19.832516
2014-02-02 00:56:12 20140201_0324.fits(obstype=survey 166.960789 74.303939 3.36 1.05 -24.98 34.3343 588 234.803 -33.300 -19.832516
2014-02-02 00:59:57 20140201_0325.fits(obstype=survey 161.894736 74.306171 3.52 1.14 -84.95 34.504 597 234.862 -33.400 -13.796639
2014-02-02 01:00:03 20140201_0326.fits(obstype=survey 161.894736 74.306171 3.69 1.02 -74.99 34.3838 602 234.862 -33.400 -13.796639
2014-02-02 01:00:10 20140201_0327.fits(obstype=survey 161.894736 74.306171 3.44 1.02 -64.98 34.3137 605 234.862 -33.400 -13.796639
2014-02-02 01:03:55 20140201_0328.fits(obstype=survey 156.826493 74.308370 4.87 1.02 -85.00 34.547 568 234.784 -33.500 -7.756384
2014-02-02 01:04:01 20140201_0329.fits(obstype=survey 156.826493 74.308370 3.23 1.08 -54.99 34.6243 623 234.784 -33.500 -7.756384
2014-02-02 01:04:08 20140201_0330.fits(obstype=survey 156.826493 74.308370 3.17 1.05 -24.99 34.696 625 234.784 -33.500 -7.756384
2014-02-02 01:07:56 20140201_0331.fits(obstype=survey 151.759183 74.310348 3.08 1.05 -14.99 35.4257 709 234.823 -33.500 -1.704650
2014-02-02 01:08:02 20140201_0332.fits(obstype=survey 151.759183 74.310348 3.14 1.08 -24.98 35.4965 699 234.823 -33.500 -1.704650
2014-02-02 01:08:09 20140201_0333.fits(obstype=survey 151.759183 74.310348 3.12 1.05 -34.99 35.5812 722 234.823 -33.500 -1.704650
2014-02-02 01:11:53 20140201_0334.fits(obstype=survey 146.688295 74.312453 3.13 1.05 -44.93 37.7162 773 234.803 -33.600 4.330633
2014-02-02 01:11:59 20140201_0335.fits(obstype=survey 146.688295 74.312453 2.95 1.08 -34.94 38.1318 783 234.803 -33.600 4.330633
2014-02-02 01:12:06 20140201_0336.fits(obstype=survey 146.688295 74.312453 3.13 1.08 -24.97 38.2788 762 234.803 -33.600 4.330633
2014-02-02 01:15:53 20140201_0337.fits(obstype=survey 141.620629 74.314392 3.02 1.08 -24.74 41.7553 816 234.765 -33.600 10.385032
2014-02-02 01:15:59 20140201_0338.fits(obstype=survey 141.620629 74.314392 3.05 1.11 -24.75 42.0158 804 234.765 -33.600 10.385032
2014-02-02 01:16:06 20140201_0339.fits(obstype=survey 141.620629 74.314392 2.94 1.08 -24.98 42.3602 821 234.765 -33.600 10.385032
2014-02-02 01:19:50 20140201_0340.fits(obstype=survey 136.548717 74.316226 3.15 1.05 -24.97 49.3898 813 234.551 -33.600 16.428608
2014-02-02 01:19:56 20140201_0341.fits(obstype=survey 136.548717 74.316226 3.17 1.08 -34.74 49.8668 800 234.551 -33.600 16.428608
2014-02-02 01:20:03 20140201_0342.fits(obstype=survey 136.548717 74.316226 3.15 1.08 -35.00 50.4687 812 234.551 -33.600 16.428608
2014-02-02 01:23:47 20140201_0343.fits(obstype=survey 131.480443 74.317918 3.30 1.05 -34.93 57.3183 825 234.978 -33.700 22.469789
2014-02-02 01:23:53 20140201_0344.fits(obstype=survey 131.480443 74.317918 3.16 1.08 -24.96 57.3123 835 234.978 -33.700 22.469789
2014-02-02 01:24:00 20140201_0345.fits(obstype=survey 131.480443 74.317918 3.17 1.08 -24.74 57.5077 843 234.978 -33.700 22.469789
2014-02-02 01:27:55 20140201_0346.fits(obstype=survey 126.414492 74.319387 3.18 1.08 -35.00 61.311 883 234.648 -33.800 28.552836
2014-02-02 01:28:01 20140201_0347.fits(obstype=survey 126.414492 74.319387 3.14 1.08 -34.98 62.1698 869 234.648 -33.800 28.552836
2014-02-02 01:28:08 20140201_0348.fits(obstype=survey 126.414492 74.319387 3.15 1.08 -34.94 61.7217 877 234.648 -33.800 28.552836
2014-02-02 01:32:02 20140201_0349.fits(obstype=survey 121.346121 74.320780 3.11 1.08 -24.98 69.0492 857 234.648 -33.800 34.643788
2014-02-02 01:32:09 20140201_0350.fits(obstype=survey 121.346121 74.320780 3.17 1.05 -34.69 69.6692 845 234.648 -33.800 34.643788
2014-02-02 01:32:17 20140201_0351.fits(obstype=survey 121.346121 74.320780 3.11 1.08 -35.00 69.8392 869 234.648 -33.800 34.643788
2014-02-02 01:36:08 20140201_0352.fits(obstype=survey 116.278047 74.321925 3.02 1.05 -34.73 81.0253 919 234.920 -33.900 40.722467
2014-02-02 01:36:15 20140201_0353.fits(obstype=survey 116.278047 74.321925 3.23 1.08 -44.98 81.5025 931 234.920 -33.900 40.722467
2014-02-02 01:36:22 20140201_0354.fits(obstype=survey 116.278047 74.321925 3.00 1.05 -34.78 81.6873 924 234.920 -33.900 40.722467
2014-02-02 01:40:05 20140201_0355.fits(obstype=survey 111.208660 74.322894 3.19 1.08 -44.98 93.9312 996 234.201 -34.000 46.776034
2014-02-02 01:40:12 20140201_0356.fits(obstype=survey 111.208660 74.322894 3.18 1.08 -34.78 94.4237 1021 234.201 -34.000 46.776034
2014-02-02 01:40:19 20140201_0357.fits(obstype=survey 111.208660 74.322894 3.25 1.08 -34.99 92.7685 1015 234.201 -34.000 46.776034
2014-02-02 01:44:01 20140201_0358.fits(obstype=survey 106.142299 74.323644 3.20 1.05 -44.69 106.186 1014 234.376 -34.000 52.820918
2014-02-02 01:44:08 20140201_0359.fits(obstype=survey 106.142299 74.323644 3.13 1.11 -34.95 106.947 1003 234.376 -34.000 52.820918
2014-02-02 01:44:15 20140201_0360.fits(obstype=survey 106.142299 74.323644 3.44 1.11 -34.46 107.493 1000 234.376 -34.000 52.820918
2014-02-02 01:48:09 20140201_0361.fits(obstype=survey 101.081170 74.324162 3.10 1.11 -33.15 119.494 981 234.531 -34.100 58.911793
2014-02-02 01:48:16 20140201_0362.fits(obstype=survey 101.081170 74.324162 3.25 1.08 -44.71 120.53 928 234.531 -34.100 58.911793
2014-02-02 01:48:23 20140201_0363.fits(obstype=survey 101.081170 74.324162 3.33 1.08 -34.99 121.131 892 234.531 -34.100 58.911793
2014-02-02 01:52:07 20140201_0364.fits(obstype=survey 96.015269 74.324522 3.35 1.11 -32.91 130.14 906 234.259 -34.200 64.968081
2014-02-02 01:52:13 20140201_0365.fits(obstype=survey 96.015269 74.324522 3.20 1.11 -35.00 131.007 872 234.259 -34.200 64.968081
2014-02-02 01:52:20 20140201_0366.fits(obstype=survey 96.015269 74.324522 3.33 1.11 -34.87 132.142 839 234.259 -34.200 64.968081
2014-02-02 01:56:04 20140201_0367.fits(obstype=survey 90.952915 74.324696 3.49 1.08 -44.96 133.817 854 234.084 -34.200 71.019962
2014-02-02 01:56:11 20140201_0368.fits(obstype=survey 90.952915 74.324696 3.47 1.14 -34.89 133.009 866 234.084 -34.200 71.019962
2014-02-02 01:56:17 20140201_0369.fits(obstype=survey 90.952915 74.324696 3.40 1.08 -34.98 132.91 882 234.084 -34.200 71.019962
2014-02-02 01:59:59 20140201_0370.fits(obstype=survey 85.891041 74.324539 3.36 1.08 -45.00 123.643 896 234.104 -34.200 77.060371
2014-02-02 02:00:05 20140201_0371.fits(obstype=survey 85.891041 74.324539 3.54 1.11 -34.19 122.384 878 234.104 -34.200 77.060371
2014-02-02 02:00:13 20140201_0372.fits(obstype=survey 85.891041 74.324539 3.36 1.08 -34.11 122.12 899 234.104 -34.200 77.060371
2014-02-02 02:04:05 20140201_0373.fits(obstype=survey 80.827870 74.324237 4.33 1.41 -84.90 115.862 1023 234.531 -34.300 83.156893
